,vignette_name,generation_number,generation_time,response,reflection_score,id
2723,scenario1,5,6.205,use the bathroom,1.0,R_Z29UDTi3PN3Kk5b
2724,scenario1,6,13.28,browse the giftshop,1.0,R_Z29UDTi3PN3Kk5b
2725,scenario1,7,14.55,compare different art,1.0,R_Z29UDTi3PN3Kk5b
2726,scenario1,8,6.887,read the descriptions of art,1.0,R_Z29UDTi3PN3Kk5b
2727,scenario2,1,6.294,try different foods,1.0,R_Z29UDTi3PN3Kk5b
2728,scenario2,2,3.473,over eat,0.42857142857142855,R_Z29UDTi3PN3Kk5b
2729,scenario2,3,6.627,eat only my favorites,1.0,R_Z29UDTi3PN3Kk5b
2730,scenario2,4,12.639,try new things and not worry if i don't like it,1.0,R_Z29UDTi3PN3Kk5b
2731,scenario2,5,6.494,eat normally,1.0,R_Z29UDTi3PN3Kk5b
2732,scenario2,6,15.527,eat as much as I want,0.8571428571428571,R_Z29UDTi3PN3Kk5b
2733,scenario2,7,8.301,only have dessert,0.42857142857142855,R_Z29UDTi3PN3Kk5b
2734,scenario2,8,12.278,drink as much as I want,0.2857142857142857,R_Z29UDTi3PN3Kk5b
2735,scenario6,1,3.61,take notes,1.0,R_Z29UDTi3PN3Kk5b
2736,scenario6,2,3.807,ask questions,1.0,R_Z29UDTi3PN3Kk5b
2737,scenario6,3,3.763,fall asleep,0.2857142857142857,R_Z29UDTi3PN3Kk5b
2738,scenario6,4,4.178,play on my phone,0.14285714285714285,R_Z29UDTi3PN3Kk5b
2739,scenario6,5,5.17,text friends,0.14285714285714285,R_Z29UDTi3PN3Kk5b
2740,scenario6,6,3.517,daydream,0.8571428571428571,R_Z29UDTi3PN3Kk5b
2741,scenario6,7,5.046,mediatate,0.2857142857142857,R_Z29UDTi3PN3Kk5b
2742,scenario6,8,4.21,eat a snack,1.0,R_Z29UDTi3PN3Kk5b
2743,scenario7,1,11.209,lay down,0.5714285714285714,R_Z29UDTi3PN3Kk5b
2744,scenario7,2,5.316,stretch,1.0,R_Z29UDTi3PN3Kk5b
2745,scenario7,3,13.297,fill it with furniture,0.14285714285714285,R_Z29UDTi3PN3Kk5b
2746,scenario7,4,19.25,clean,0.5714285714285714,R_Z29UDTi3PN3Kk5b
2747,scenario7,5,11.253,paint the walls,0.14285714285714285,R_Z29UDTi3PN3Kk5b
2748,scenario7,6,6.391,install a computer,0.5714285714285714,R_Z29UDTi3PN3Kk5b
2749,scenario7,7,7.313,have a meeting,0.2857142857142857,R_Z29UDTi3PN3Kk5b
2750,scenario7,8,3.591,eat,1.0,R_Z29UDTi3PN3Kk5b
2751,scenario1,1,19.563,Look at the pieces they have,1.0,R_ZCUFYk1Xdqw7yrn
2752,scenario1,2,18.243,Read the information plaques they have for each item on displayed,1.0,R_ZCUFYk1Xdqw7yrn
2753,scenario1,3,10.428,walk around the museum,0.5714285714285714,R_ZCUFYk1Xdqw7yrn
2754,scenario1,4,12.927,asked someone about the displaying items,0.8571428571428571,R_ZCUFYk1Xdqw7yrn
2755,scenario1,5,71.246,sit down and rest,0.5714285714285714,R_ZCUFYk1Xdqw7yrn
2756,scenario1,6,14.983,admire the way everything is organized,1.0,R_ZCUFYk1Xdqw7yrn
2757,scenario1,7,20.104,Observe how the museum has been decorated,1.0,R_ZCUFYk1Xdqw7yrn
2758,scenario1,8,81.58,listen to audio tours,0.8571428571428571,R_ZCUFYk1Xdqw7yrn
2759,scenario2,1,12.297,Sit down and eat.,1.0,R_ZCUFYk1Xdqw7yrn
2760,scenario2,2,24.926,GO check the different types of food being offered.,1.0,R_ZCUFYk1Xdqw7yrn
2761,scenario2,3,10.34,I could go to the restroom ,1.0,R_ZCUFYk1Xdqw7yrn
2762,scenario2,4,18.657,Observe the people in the restaurant while I eat,0.5714285714285714,R_ZCUFYk1Xdqw7yrn
2763,scenario2,5,8.398,Check my cellphone,1.0,R_ZCUFYk1Xdqw7yrn
2764,scenario2,6,18.54,Call someone and talk to that person,1.0,R_ZCUFYk1Xdqw7yrn
2765,scenario2,7,14.029,Text one of my friends or a family member,1.0,R_ZCUFYk1Xdqw7yrn
2766,scenario2,8,49.591,Think about the things I will do after I am done eating,1.0,R_ZCUFYk1Xdqw7yrn
2767,scenario3,1,5.28,read a book,1.0,R_ZCUFYk1Xdqw7yrn
2768,scenario3,2,5.563,read a magazine,1.0,R_ZCUFYk1Xdqw7yrn
2769,scenario3,3,5.042,use the computer,1.0,R_ZCUFYk1Xdqw7yrn
2770,scenario3,4,15.355,sit down and rest,0.8571428571428571,R_ZCUFYk1Xdqw7yrn
2771,scenario3,5,10.365,search for a book or magazine,1.0,R_ZCUFYk1Xdqw7yrn
2772,scenario3,6,15.188,study,0.8571428571428571,R_ZCUFYk1Xdqw7yrn
2773,scenario3,7,18.864,Rest my eyes for a couple of minutes,0.14285714285714285,R_ZCUFYk1Xdqw7yrn
2774,scenario3,8,6.38,Daydream,0.2857142857142857,R_ZCUFYk1Xdqw7yrn
2775,scenario6,1,4.219,take notes,1.0,R_ZCUFYk1Xdqw7yrn
2776,scenario6,2,8.626,pay attention to the professor,1.0,R_ZCUFYk1Xdqw7yrn
2777,scenario6,3,7.657,Ask questions if I have them,1.0,R_ZCUFYk1Xdqw7yrn
2778,scenario6,4,6.591,Take a look at my notes,1.0,R_ZCUFYk1Xdqw7yrn
2779,scenario6,5,10.654,check my cellphone,0.2857142857142857,R_ZCUFYk1Xdqw7yrn
2780,scenario6,6,7.815,record the class,1.0,R_ZCUFYk1Xdqw7yrn
2781,scenario6,7,17.927,daydream,0.5714285714285714,R_ZCUFYk1Xdqw7yrn
2782,scenario6,8,14.113,check the syllabus and see what if the professor going to teach next class,0.5714285714285714,R_ZCUFYk1Xdqw7yrn
2783,scenario1,1,41.483,Walk around and look at displays,0.8571428571428571,R_bDE8UEAaV0oye6l
2784,scenario1,2,23.835,Strike up conversations with random people,0.8571428571428571,R_bDE8UEAaV0oye6l
2785,scenario1,3,24.138,Listen to music with earbuds while walking around,0.8571428571428571,R_bDE8UEAaV0oye6l
2786,scenario1,4,17.818,Walk around while taking pictures,0.8571428571428571,R_bDE8UEAaV0oye6l
2787,scenario1,5,15.789,Walk around while talking with a friend on the phone,0.8571428571428571,R_bDE8UEAaV0oye6l
2788,scenario1,6,26.976,Sit on a nearby bench and observe other people's conversations,0.8571428571428571,R_bDE8UEAaV0oye6l
2789,scenario1,7,6.832,Visit the gift shop,0.8571428571428571,R_bDE8UEAaV0oye6l
2790,scenario1,8,38.003,Analyze different displays and select a favorite,0.8571428571428571,R_bDE8UEAaV0oye6l
2791,scenario5,1,11.446,Review notes,0.8571428571428571,R_bDE8UEAaV0oye6l
2792,scenario5,2,22.105,Plan priorities you want to discuss,0.8571428571428571,R_bDE8UEAaV0oye6l
2793,scenario5,3,40.752,Think about the planning budget,0.8571428571428571,R_bDE8UEAaV0oye6l
2794,scenario5,4,12.511,Read news on your phone,0.8571428571428571,R_bDE8UEAaV0oye6l
2795,scenario5,5,10.819,Listen to calm music,0.8571428571428571,R_bDE8UEAaV0oye6l
2796,scenario5,6,20.858,Browse social media to pass time,0.8571428571428571,R_bDE8UEAaV0oye6l
2797,scenario5,7,21.276,Text coworkers,0.8571428571428571,R_bDE8UEAaV0oye6l
2798,scenario5,8,15.305,Write more notes,0.8571428571428571,R_bDE8UEAaV0oye6l
2799,scenario6,1,16.403,Take notes on important points,0.8571428571428571,R_bDE8UEAaV0oye6l
2800,scenario6,2,14.288,Listen attentively and takes notes after he is finished,0.8571428571428571,R_bDE8UEAaV0oye6l
2801,scenario6,3,24.891,Ignore the lecture and daydream,0.42857142857142855,R_bDE8UEAaV0oye6l
2802,scenario6,4,35.774,Record the professor's lecture to review later,0.8571428571428571,R_bDE8UEAaV0oye6l
2803,scenario6,5,13.87,Browse social media on your laptop instead of listening,0.2857142857142857,R_bDE8UEAaV0oye6l
2804,scenario6,6,13.971,Text your friends while trying to pay attention,0.42857142857142855,R_bDE8UEAaV0oye6l
2805,scenario6,7,34.601,Talk to your neighbor quietly,0.2857142857142857,R_bDE8UEAaV0oye6l
2806,scenario6,8,12.196,Read the news on your laptop,0.42857142857142855,R_bDE8UEAaV0oye6l
2807,scenario8,1,31.064,Keep quiet and think about your day,0.8571428571428571,R_bDE8UEAaV0oye6l
2808,scenario8,2,13.871,Browse social media on the phone until your floor,0.8571428571428571,R_bDE8UEAaV0oye6l
2809,scenario8,3,11.414,Text coworkers or friend until it is your floor,0.8571428571428571,R_bDE8UEAaV0oye6l
2810,scenario8,4,9.809,Say hello to someone you know,0.8571428571428571,R_bDE8UEAaV0oye6l
2811,scenario8,5,12.218,Plug in earbuds and listen to music,0.8571428571428571,R_bDE8UEAaV0oye6l
2812,scenario8,6,11.089,Review work schedule for the day,0.8571428571428571,R_bDE8UEAaV0oye6l
2813,scenario8,7,27.557,Write down remainders on your phone for anything important,0.8571428571428571,R_bDE8UEAaV0oye6l
2814,scenario8,8,9.57,Play a short mobile game until your floor arrives,0.8571428571428571,R_bDE8UEAaV0oye6l
2815,scenario2,1,4.847,Eat my meal quietly,1.0,R_e4LzdHK9QbdeYBb
2816,scenario2,2,7.903,Rudely eat my meal with my mouth open,0.2857142857142857,R_e4LzdHK9QbdeYBb
2817,scenario2,3,8.623,Eat many more plates of food than is healthy,0.2857142857142857,R_e4LzdHK9QbdeYBb
2818,scenario2,4,6.288,Eat a reasonable amount of food,0.8571428571428571,R_e4LzdHK9QbdeYBb
2819,scenario2,5,2.829,Use the restroom.,0.8571428571428571,R_e4LzdHK9QbdeYBb
2820,scenario2,6,6.975,Talk to other guests at the restaurant.,0.5714285714285714,R_e4LzdHK9QbdeYBb
2821,scenario2,7,13.868,Ask politely for another drink.,0.8571428571428571,R_e4LzdHK9QbdeYBb
2822,scenario2,8,4.625,Get a heaping plate of food.,0.7142857142857143,R_e4LzdHK9QbdeYBb
2823,scenario4,1,6.826,Ask for a specific beverage.,0.8571428571428571,R_e4LzdHK9QbdeYBb
2824,scenario4,2,3.734,Take a nap,0.7142857142857143,R_e4LzdHK9QbdeYBb
2825,scenario4,3,5.008,Ask for a snack ,0.7142857142857143,R_e4LzdHK9QbdeYBb
2826,scenario4,4,8.323,Politely decline the beverage,0.8571428571428571,R_e4LzdHK9QbdeYBb
2827,scenario4,5,4.188,Go to the restroom,0.8571428571428571,R_e4LzdHK9QbdeYBb
2828,scenario4,6,5.286,Read a book,1.0,R_e4LzdHK9QbdeYBb
2829,scenario4,7,3.287,Ask for a blanket,0.8571428571428571,R_e4LzdHK9QbdeYBb
2830,scenario4,8,4.365,Listen to music,0.8571428571428571,R_e4LzdHK9QbdeYBb
2831,scenario6,1,7.128,Ask questions relevant to the material,0.8571428571428571,R_e4LzdHK9QbdeYBb
2832,scenario6,2,4.211,Take notes on the material,1.0,R_e4LzdHK9QbdeYBb
2833,scenario6,3,7.671,Fall asleep out of boredom,0.2857142857142857,R_e4LzdHK9QbdeYBb
2834,scenario6,4,6.079,Send texts to friends,0.5714285714285714,R_e4LzdHK9QbdeYBb
2835,scenario6,5,4.794,Doodle in my notebook,0.5714285714285714,R_e4LzdHK9QbdeYBb
2836,scenario6,6,5.984,Follow along to the lecture,1.0,R_e4LzdHK9QbdeYBb
2837,scenario6,7,6.387,Throw spitballs at the professor,0.14285714285714285,R_e4LzdHK9QbdeYBb
2838,scenario6,8,4.726,Pay attention quietly,0.8571428571428571,R_e4LzdHK9QbdeYBb
2839,scenario7,1,4.632,Take off my shoes,0.5714285714285714,R_e4LzdHK9QbdeYBb
2840,scenario7,2,3.318,Continue my work,0.8571428571428571,R_e4LzdHK9QbdeYBb
2841,scenario7,3,4.486,Turn up the music loud,0.8571428571428571,R_e4LzdHK9QbdeYBb
2842,scenario7,4,5.4,Snoop through desks,0.42857142857142855,R_e4LzdHK9QbdeYBb
2843,scenario7,5,12.971,Sing along loudly to my music,0.8571428571428571,R_e4LzdHK9QbdeYBb
2844,scenario7,6,8.092,Get my work done in peace and quiet,0.8571428571428571,R_e4LzdHK9QbdeYBb
2845,scenario7,7,8.281,Take my time and not feel rushed,0.8571428571428571,R_e4LzdHK9QbdeYBb
2846,scenario7,8,4.496,Fall asleep at my desk,0.5714285714285714,R_e4LzdHK9QbdeYBb
2847,scenario1,1,12.949,Find a cool exhibit,1.0,R_eSfH05d2IMpoTUR
2848,scenario1,2,3.866,Take photos with smartphone,1.0,R_eSfH05d2IMpoTUR
2849,scenario1,3,3.816,Talk to other patrons,1.0,R_eSfH05d2IMpoTUR
2850,scenario1,4,3.283,Go to the gift shop,1.0,R_eSfH05d2IMpoTUR
2851,scenario1,5,9.654,Ask questions of the tour guides,1.0,R_eSfH05d2IMpoTUR
2852,scenario1,6,2.535,Make a donation,1.0,R_eSfH05d2IMpoTUR
2853,scenario1,7,17.482,Listen to audio tour,1.0,R_eSfH05d2IMpoTUR
2854,scenario1,8,11.32,Read information about exhibits,1.0,R_eSfH05d2IMpoTUR
2855,scenario2,1,5.862,Fill plate with food,1.0,R_eSfH05d2IMpoTUR
2856,scenario2,2,2.1,Get a drink,1.0,R_eSfH05d2IMpoTUR
2857,scenario2,3,2.75,Get dessert,1.0,R_eSfH05d2IMpoTUR
2858,scenario2,4,4.031,Ask the waiter for tips,1.0,R_eSfH05d2IMpoTUR
2859,scenario2,5,4.227,Pay your bill,1.0,R_eSfH05d2IMpoTUR
2860,scenario2,6,6.567,Ask the chef about the food,1.0,R_eSfH05d2IMpoTUR
2861,scenario2,7,5.487,Try a new food,1.0,R_eSfH05d2IMpoTUR
2862,scenario2,8,8.151,Find someone to dine with,0.42857142857142855,R_eSfH05d2IMpoTUR
2863,scenario3,1,7.603,Go to a section I am interested in and look at book titles.,1.0,R_eSfH05d2IMpoTUR
2864,scenario3,2,8.71,Go to the computer and look up something.,1.0,R_eSfH05d2IMpoTUR
2865,scenario3,3,4.509,Ask for help from the librarian.,1.0,R_eSfH05d2IMpoTUR
2866,scenario3,4,8.15,Borrow books,1.0,R_eSfH05d2IMpoTUR
2867,scenario3,5,5.967,Get a quiet room to study in.,1.0,R_eSfH05d2IMpoTUR
2868,scenario3,6,12.037,Borrow a DVD,1.0,R_eSfH05d2IMpoTUR
2869,scenario3,7,4.889,Meet new people,0.42857142857142855,R_eSfH05d2IMpoTUR
2870,scenario3,8,10.022,Play a game on the computer,1.0,R_eSfH05d2IMpoTUR
2871,scenario7,1,4.288,Listen to music loudly,0.8571428571428571,R_eSfH05d2IMpoTUR
2872,scenario7,2,3.492,Write emails,1.0,R_eSfH05d2IMpoTUR
2873,scenario7,3,4.097,Pretend to be the boss,0.42857142857142855,R_eSfH05d2IMpoTUR
2874,scenario7,4,3.108,Clean your desk,1.0,R_eSfH05d2IMpoTUR
2875,scenario7,5,3.64,Catch up on work,1.0,R_eSfH05d2IMpoTUR
2876,scenario7,6,3.498,Listen to a podcast,1.0,R_eSfH05d2IMpoTUR
2877,scenario7,7,3.516,Goof off instead of working,0.8571428571428571,R_eSfH05d2IMpoTUR
2878,scenario7,8,5.328,Snoop in the boss' office,0.42857142857142855,R_eSfH05d2IMpoTUR
2879,scenario1,1,5.498,Jump around,0.8571428571428571,R_ebSlhBgXaxiDXnH
2880,scenario1,2,8.416,look at paintings,1.0,R_ebSlhBgXaxiDXnH
2881,scenario1,3,36.132,take photos,1.0,R_ebSlhBgXaxiDXnH
2882,scenario1,4,8.272,watch people look at the paintings,1.0,R_ebSlhBgXaxiDXnH
2883,scenario1,5,4.555,research art,1.0,R_ebSlhBgXaxiDXnH
2884,scenario1,6,3.805,ask questions,1.0,R_ebSlhBgXaxiDXnH
2885,scenario1,7,4.355,ask for a tour,1.0,R_ebSlhBgXaxiDXnH
2886,scenario1,8,6.147,go to the restroom,1.0,R_ebSlhBgXaxiDXnH
2887,scenario2,1,5.437,eat so much food,1.0,R_ebSlhBgXaxiDXnH
2888,scenario2,2,3.795,eat until you're full,1.0,R_ebSlhBgXaxiDXnH
2889,scenario2,3,5.084,watch a movie on your phone,1.0,R_ebSlhBgXaxiDXnH
2890,scenario2,4,6.756,play a game on your phone,1.0,R_ebSlhBgXaxiDXnH
2891,scenario2,5,3.411,fill up another plate,1.0,R_ebSlhBgXaxiDXnH
2892,scenario2,6,3.948,grab a drink,1.0,R_ebSlhBgXaxiDXnH
2893,scenario2,7,4.079,go to the restroom,1.0,R_ebSlhBgXaxiDXnH
2894,scenario2,8,4.785,call someone on your phone,1.0,R_ebSlhBgXaxiDXnH
2895,scenario4,1,7.485,Ask for a drink.,1.0,R_ebSlhBgXaxiDXnH
2896,scenario4,2,3.496,Sleep,1.0,R_ebSlhBgXaxiDXnH
2897,scenario4,3,6.859,Ask for a snack,1.0,R_ebSlhBgXaxiDXnH
2898,scenario4,4,3.305,Ask for dinner.,1.0,R_ebSlhBgXaxiDXnH
2899,scenario4,5,4.975,Ask for a pillow,1.0,R_ebSlhBgXaxiDXnH
2900,scenario4,6,5.1,Ask about weather,1.0,R_ebSlhBgXaxiDXnH
2901,scenario4,7,5.296,Ask for another seat,1.0,R_ebSlhBgXaxiDXnH
2902,scenario4,8,2.415,Compliment my neighbor,1.0,R_ebSlhBgXaxiDXnH
2903,scenario6,1,7.103,ask question,1.0,R_ebSlhBgXaxiDXnH
2904,scenario6,2,2.624,take notes,1.0,R_ebSlhBgXaxiDXnH
2905,scenario6,3,3.914,record lecture,0.5714285714285714,R_ebSlhBgXaxiDXnH
2906,scenario6,4,9.9,Ask your classmate about their notes,1.0,R_ebSlhBgXaxiDXnH
2907,scenario6,5,3.393,sleep,0.5714285714285714,R_ebSlhBgXaxiDXnH
2908,scenario6,6,3.544,Take less notes,0.42857142857142855,R_ebSlhBgXaxiDXnH
2909,scenario6,7,5.935,Take a picture of the notes,1.0,R_ebSlhBgXaxiDXnH
2910,scenario6,8,2.465,Not take notes,1.0,R_ebSlhBgXaxiDXnH
2911,scenario4,1,30.903,I could ask for a beverage and perhaps something to eat. ,0.8571428571428571,R_eqGUm38ee0sxFn3
2912,scenario4,2,14.575,I could ask if there was in-flight entertainment. ,1.0,R_eqGUm38ee0sxFn3
2913,scenario4,3,15.81,I could choose to fall asleep for the duration of the flight. ,0.7142857142857143,R_eqGUm38ee0sxFn3
2914,scenario4,4,13.764,I could use my phone to pass the time. ,0.8571428571428571,R_eqGUm38ee0sxFn3
2915,scenario4,5,12.942,I could engage in conversation with the flight attendant. ,1.0,R_eqGUm38ee0sxFn3
2916,scenario4,6,22.638,I could look through the plane magazines they leave in the seats. ,0.8571428571428571,R_eqGUm38ee0sxFn3
2917,scenario4,7,14.619,I could get up to use the bathroom. ,0.8571428571428571,R_eqGUm38ee0sxFn3
2918,scenario4,8,17.278,"I could try to look out the window, even if I am in an aisle seat. ",1.0,R_eqGUm38ee0sxFn3
2919,scenario5,1,13.458,I could think of things I want to accomplish at the meeting. ,1.0,R_eqGUm38ee0sxFn3
2920,scenario5,2,9.143,I could schedule and agenda in my mind. ,1.0,R_eqGUm38ee0sxFn3
2921,scenario5,3,11.913,I could look at the surroundings as I am passing by. ,0.8571428571428571,R_eqGUm38ee0sxFn3
2922,scenario5,4,9.425,I could visually how the meeting will go. ,1.0,R_eqGUm38ee0sxFn3
2923,scenario5,5,12.17,I could think of all the people in attendance. ,1.0,R_eqGUm38ee0sxFn3
2924,scenario5,6,8.078,I could listen to music. ,1.0,R_eqGUm38ee0sxFn3
2925,scenario5,7,11.829,"I could talk to myself, to psyche myself up. ",0.5714285714285714,R_eqGUm38ee0sxFn3
2926,scenario5,8,10.739,I could clear my mind to calm my nerves. ,1.0,R_eqGUm38ee0sxFn3
2927,scenario6,1,8.811,I could learn the material. ,1.0,R_eqGUm38ee0sxFn3
2928,scenario6,2,4.586,Take notes. ,1.0,R_eqGUm38ee0sxFn3
2929,scenario6,3,7.698,Draw doodles in my notebook.,0.42857142857142855,R_eqGUm38ee0sxFn3
2930,scenario6,4,9.853,Accidentally fall asleep.,0.42857142857142855,R_eqGUm38ee0sxFn3
2931,scenario6,5,8.92,Talk to someone next to me.,0.7142857142857143,R_eqGUm38ee0sxFn3
2932,scenario6,6,12.094,Play with my laptop. ,0.7142857142857143,R_eqGUm38ee0sxFn3
2933,scenario6,7,9.907,Think of questions to ask the professor.,1.0,R_eqGUm38ee0sxFn3
2934,scenario6,8,6.265,Determine what you need to do to get an A in the class. ,1.0,R_eqGUm38ee0sxFn3
2935,scenario7,1,8.591,I could work hard on the project. ,1.0,R_eqGUm38ee0sxFn3
2936,scenario7,2,10.718,I could fall asleep. ,0.7142857142857143,R_eqGUm38ee0sxFn3
2937,scenario7,3,12.751,I could call my family to let them know what was going on. ,1.0,R_eqGUm38ee0sxFn3
2938,scenario7,4,12.072,I could use the internet to pass the time. ,1.0,R_eqGUm38ee0sxFn3
2939,scenario7,5,24.475,I could set up a harmless prank on a close work colleague. ,0.42857142857142855,R_eqGUm38ee0sxFn3
2940,scenario7,6,15.486,I could grab something to eat while at my desk. ,1.0,R_eqGUm38ee0sxFn3
2941,scenario7,7,12.254,I could use the time to work on a personal project. ,0.8571428571428571,R_eqGUm38ee0sxFn3
2942,scenario7,8,11.062,I could play a video game on the computer. ,0.7142857142857143,R_eqGUm38ee0sxFn3
2943,scenario2,1,8.706,sit at a table,1.0,R_pGUQeQkiPXBmCk1
2944,scenario2,2,7.774,get something to drink,1.0,R_pGUQeQkiPXBmCk1
2945,scenario2,3,7.485,fill up my plate,1.0,R_pGUQeQkiPXBmCk1
2946,scenario2,4,6.618,start with a salad,1.0,R_pGUQeQkiPXBmCk1
2947,scenario2,5,7.468,unroll silverware,1.0,R_pGUQeQkiPXBmCk1
2948,scenario2,6,6.658,put a napkin on my lap,1.0,R_pGUQeQkiPXBmCk1
2949,scenario2,7,8.78,talk to a waitress,1.0,R_pGUQeQkiPXBmCk1
2950,scenario2,8,15.056,"start eating, taking adequate bites",1.0,R_pGUQeQkiPXBmCk1
2951,scenario4,1,8.131,raise your hand to signal a request,1.0,R_pGUQeQkiPXBmCk1
2952,scenario4,2,9.979,ask the stewardess for a drink,1.0,R_pGUQeQkiPXBmCk1
2953,scenario4,3,4.9,drink your drink,1.0,R_pGUQeQkiPXBmCk1
2954,scenario4,4,7.779,eat your snack,1.0,R_pGUQeQkiPXBmCk1
2955,scenario4,5,3.688,watch a movie,1.0,R_pGUQeQkiPXBmCk1
2956,scenario4,6,3.799,read a book,1.0,R_pGUQeQkiPXBmCk1
2957,scenario4,7,8.121,talk to your neighbor,1.0,R_pGUQeQkiPXBmCk1
2958,scenario4,8,3.585,look out the window,1.0,R_pGUQeQkiPXBmCk1
2959,scenario5,1,9.698,rehearse your thoughts for the meeting,1.0,R_pGUQeQkiPXBmCk1
2960,scenario5,2,4.98,take a phone call,1.0,R_pGUQeQkiPXBmCk1
2961,scenario5,3,14.527,video call someone,0.8571428571428571,R_pGUQeQkiPXBmCk1
2962,scenario5,4,5.511,turn your music up,1.0,R_pGUQeQkiPXBmCk1
2963,scenario5,5,6.149,dance,0.7142857142857143,R_pGUQeQkiPXBmCk1
2964,scenario5,6,7.653,Yell at other drivers,0.42857142857142855,R_pGUQeQkiPXBmCk1
2965,scenario5,7,33.762,give directions,0.8571428571428571,R_pGUQeQkiPXBmCk1
2966,scenario5,8,17.876,crash your car,0.2857142857142857,R_pGUQeQkiPXBmCk1
2967,scenario7,1,5.705,turn your music up,1.0,R_pGUQeQkiPXBmCk1
2968,scenario7,2,11.183,play games on your computer,0.7142857142857143,R_pGUQeQkiPXBmCk1
2969,scenario7,3,16.305,"get comfy is your clothes, or change",0.8571428571428571,R_pGUQeQkiPXBmCk1
2970,scenario7,4,5.019,take off your shoes,1.0,R_pGUQeQkiPXBmCk1
2971,scenario7,5,17.954,call your significant other to tell them where you are,1.0,R_pGUQeQkiPXBmCk1
2972,scenario7,6,13.413,talk crap about a coworker,0.5714285714285714,R_pGUQeQkiPXBmCk1
2973,scenario7,7,6.494,set up a prank,0.2857142857142857,R_pGUQeQkiPXBmCk1
2974,scenario7,8,6.72,work without distractions,1.0,R_pGUQeQkiPXBmCk1
2975,scenario1,1,9.566,view the attractions,1.0,R_qDis5unz8nNglAR
2976,scenario1,2,4.118,take pictures,0.8571428571428571,R_qDis5unz8nNglAR
2977,scenario1,3,7.815,talk with other patrons,0.8571428571428571,R_qDis5unz8nNglAR
2978,scenario1,4,18.689,read about the museum repertoire ,0.8571428571428571,R_qDis5unz8nNglAR
2979,scenario1,5,7.463,sit down,0.8571428571428571,R_qDis5unz8nNglAR
2980,scenario1,6,8.627,walk around aimlessly,0.8571428571428571,R_qDis5unz8nNglAR
2981,scenario1,7,19.801,ask for information about the museum installations,0.8571428571428571,R_qDis5unz8nNglAR
2982,scenario1,8,17.345,use the restroom,0.8571428571428571,R_qDis5unz8nNglAR
2983,scenario2,1,13.76,refill my plate as many times as I want,0.8571428571428571,R_qDis5unz8nNglAR
2984,scenario2,2,11.801,eat a lot of dessert foods,0.8571428571428571,R_qDis5unz8nNglAR
2985,scenario2,3,7.988,talk with others,0.8571428571428571,R_qDis5unz8nNglAR
2986,scenario2,4,7.524,try new foods,0.8571428571428571,R_qDis5unz8nNglAR
2987,scenario2,5,9.533,enjoy a meal alone,0.8571428571428571,R_qDis5unz8nNglAR
2988,scenario2,6,35.426,wash my hands in the bathroom,0.8571428571428571,R_qDis5unz8nNglAR
2989,scenario2,7,16.957,leave a review about the restaurant while still inside,0.8571428571428571,R_qDis5unz8nNglAR
2990,scenario2,8,8.885,make a phone call,0.8571428571428571,R_qDis5unz8nNglAR
2991,scenario5,1,12.411,brainstorm ideas,0.8571428571428571,R_qDis5unz8nNglAR
2992,scenario5,2,9.9,give myself a pep talk,0.8571428571428571,R_qDis5unz8nNglAR
2993,scenario5,3,15.029,listen to music,0.8571428571428571,R_qDis5unz8nNglAR
2994,scenario5,4,6.072,rehearse what i'll say,0.8571428571428571,R_qDis5unz8nNglAR
2995,scenario5,5,3.958,make notes,0.8571428571428571,R_qDis5unz8nNglAR
2996,scenario5,6,8.362,grab a small snack,0.8571428571428571,R_qDis5unz8nNglAR
2997,scenario5,7,9.484,grab some coffee,0.8571428571428571,R_qDis5unz8nNglAR
2998,scenario5,8,5.319,make a phone call,0.8571428571428571,R_qDis5unz8nNglAR
2999,scenario7,1,8.693,yell as loud as i want,0.5714285714285714,R_qDis5unz8nNglAR
3000,scenario7,2,5.778,run up and down the office,0.8571428571428571,R_qDis5unz8nNglAR
