rowNo,type,stimFormat,condition1,condition2,ITI,random,randomBlock,responseType,head,required,responseOptions,pageName,pageBreak,ITI_ms,timestamp,response,RT,correct,responseCode,GMT_timestamp,local_timestamp,link,id,age,sex,education,handedness,completionCode
57,form,word,Jeff,NA,NA,NA,10,box,Answer 1,1,NA,"You work the night shift at a 24/7 convenience store. Every day at 7am the owner of the store, your boss, takes over for the morning shift. Today, you have an important court appointment at 8 but your boss hasn't shown up yet and isn't returning your calls. <br><br>In this situation, what is something you do?",NA,NA,406588,Call my boss and figure out where he is.,95160,0,NA,2021-08-26_21:26:53,2021-08-26_17:26:53,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=ANQ0RLFEZ17W0&assignmentId=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&a=G3AV4&tp_a=G3AV4&b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&tp_b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&c=315514&tp_c=315514,ANQ0RLFEZ17W0,30,female,Bachelor degree,right-handed,gWlKFhurIo8uCDRp
58,form,word,Jeff,NA,NA,NA,10,box,Answer 2,1,NA,"You work the night shift at a 24/7 convenience store. Every day at 7am the owner of the store, your boss, takes over for the morning shift. Today, you have an important court appointment at 8 but your boss hasn't shown up yet and isn't returning your calls. <br><br>In this situation, what is something you do?",NA,NA,406588,Text him telling him that you have somewhere to be.,95160,0,NA,2021-08-26_21:26:53,2021-08-26_17:26:53,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=ANQ0RLFEZ17W0&assignmentId=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&a=G3AV4&tp_a=G3AV4&b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&tp_b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&c=315514&tp_c=315514,ANQ0RLFEZ17W0,30,female,Bachelor degree,right-handed,gWlKFhurIo8uCDRp
59,form,word,Jeff,NA,NA,NA,10,box,Answer 3,1,NA,"You work the night shift at a 24/7 convenience store. Every day at 7am the owner of the store, your boss, takes over for the morning shift. Today, you have an important court appointment at 8 but your boss hasn't shown up yet and isn't returning your calls. <br><br>In this situation, what is something you do?",NA,NA,406588,Call a coworker to come take over for you.,95160,0,NA,2021-08-26_21:26:53,2021-08-26_17:26:53,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=ANQ0RLFEZ17W0&assignmentId=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&a=G3AV4&tp_a=G3AV4&b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&tp_b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&c=315514&tp_c=315514,ANQ0RLFEZ17W0,30,female,Bachelor degree,right-handed,gWlKFhurIo8uCDRp
60,form,word,Jeff,NA,NA,NA,10,box,Answer 4,NA,NA,"You work the night shift at a 24/7 convenience store. Every day at 7am the owner of the store, your boss, takes over for the morning shift. Today, you have an important court appointment at 8 but your boss hasn't shown up yet and isn't returning your calls. <br><br>In this situation, what is something you do?",NA,NA,406588,Lock up and leave the store closed.,95160,0,NA,2021-08-26_21:26:53,2021-08-26_17:26:53,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=ANQ0RLFEZ17W0&assignmentId=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&a=G3AV4&tp_a=G3AV4&b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&tp_b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&c=315514&tp_c=315514,ANQ0RLFEZ17W0,30,female,Bachelor degree,right-handed,gWlKFhurIo8uCDRp
61,form,word,Jeff,NA,NA,NA,10,box,Answer 5,NA,NA,"You work the night shift at a 24/7 convenience store. Every day at 7am the owner of the store, your boss, takes over for the morning shift. Today, you have an important court appointment at 8 but your boss hasn't shown up yet and isn't returning your calls. <br><br>In this situation, what is something you do?",NA,NA,406588,NA,95160,0,NA,2021-08-26_21:26:53,2021-08-26_17:26:53,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=ANQ0RLFEZ17W0&assignmentId=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&a=G3AV4&tp_a=G3AV4&b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&tp_b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&c=315514&tp_c=315514,ANQ0RLFEZ17W0,30,female,Bachelor degree,right-handed,gWlKFhurIo8uCDRp
62,form,word,Jeff,NA,NA,NA,10,box,Answer 6,NA,NA,"You work the night shift at a 24/7 convenience store. Every day at 7am the owner of the store, your boss, takes over for the morning shift. Today, you have an important court appointment at 8 but your boss hasn't shown up yet and isn't returning your calls. <br><br>In this situation, what is something you do?",1,NA,406588,NA,95160,0,NA,2021-08-26_21:26:53,2021-08-26_17:26:53,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=ANQ0RLFEZ17W0&assignmentId=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&a=G3AV4&tp_a=G3AV4&b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&tp_b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&c=315514&tp_c=315514,ANQ0RLFEZ17W0,30,female,Bachelor degree,right-handed,gWlKFhurIo8uCDRp
51,form,word,Eva,NA,NA,NA,9,box,Answer 1,1,NA,"You and your friend are on a mountain climbing trip in Arizona. In the middle of the longest day your friend slips and gets her arm trapped in a crevice. You try to call 911 but you have no service. The sun is beating down and you are worried that you might be getting dehydrated as you unsuccessfully try to get her arm out of the rock.<br><br>In this situation, what are some things you could do?",NA,NA,519976,Leave her to find help.,112880,0,NA,2021-08-26_21:26:53,2021-08-26_17:26:53,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=ANQ0RLFEZ17W0&assignmentId=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&a=G3AV4&tp_a=G3AV4&b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&tp_b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&c=315514&tp_c=315514,ANQ0RLFEZ17W0,30,female,Bachelor degree,right-handed,gWlKFhurIo8uCDRp
52,form,word,Eva,NA,NA,NA,9,box,Answer 2,1,NA,"You and your friend are on a mountain climbing trip in Arizona. In the middle of the longest day your friend slips and gets her arm trapped in a crevice. You try to call 911 but you have no service. The sun is beating down and you are worried that you might be getting dehydrated as you unsuccessfully try to get her arm out of the rock.<br><br>In this situation, what are some things you could do?",NA,NA,519976,Leave her to find service for your phone.,112880,0,NA,2021-08-26_21:26:53,2021-08-26_17:26:53,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=ANQ0RLFEZ17W0&assignmentId=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&a=G3AV4&tp_a=G3AV4&b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&tp_b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&c=315514&tp_c=315514,ANQ0RLFEZ17W0,30,female,Bachelor degree,right-handed,gWlKFhurIo8uCDRp
53,form,word,Eva,NA,NA,NA,9,box,Answer 3,1,NA,"You and your friend are on a mountain climbing trip in Arizona. In the middle of the longest day your friend slips and gets her arm trapped in a crevice. You try to call 911 but you have no service. The sun is beating down and you are worried that you might be getting dehydrated as you unsuccessfully try to get her arm out of the rock.<br><br>In this situation, what are some things you could do?",NA,NA,519976,Find other hikers to help.,112880,0,NA,2021-08-26_21:26:53,2021-08-26_17:26:53,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=ANQ0RLFEZ17W0&assignmentId=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&a=G3AV4&tp_a=G3AV4&b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&tp_b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&c=315514&tp_c=315514,ANQ0RLFEZ17W0,30,female,Bachelor degree,right-handed,gWlKFhurIo8uCDRp
54,form,word,Eva,NA,NA,NA,9,box,Answer 4,NA,NA,"You and your friend are on a mountain climbing trip in Arizona. In the middle of the longest day your friend slips and gets her arm trapped in a crevice. You try to call 911 but you have no service. The sun is beating down and you are worried that you might be getting dehydrated as you unsuccessfully try to get her arm out of the rock.<br><br>In this situation, what are some things you could do?",NA,NA,519976,Try to break the rock.,112880,0,NA,2021-08-26_21:26:53,2021-08-26_17:26:53,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=ANQ0RLFEZ17W0&assignmentId=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&a=G3AV4&tp_a=G3AV4&b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&tp_b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&c=315514&tp_c=315514,ANQ0RLFEZ17W0,30,female,Bachelor degree,right-handed,gWlKFhurIo8uCDRp
55,form,word,Eva,NA,NA,NA,9,box,Answer 5,NA,NA,"You and your friend are on a mountain climbing trip in Arizona. In the middle of the longest day your friend slips and gets her arm trapped in a crevice. You try to call 911 but you have no service. The sun is beating down and you are worried that you might be getting dehydrated as you unsuccessfully try to get her arm out of the rock.<br><br>In this situation, what are some things you could do?",NA,NA,519976,Rip her arm out of the crevice and injure her.,112880,0,NA,2021-08-26_21:26:53,2021-08-26_17:26:53,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=ANQ0RLFEZ17W0&assignmentId=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&a=G3AV4&tp_a=G3AV4&b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&tp_b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&c=315514&tp_c=315514,ANQ0RLFEZ17W0,30,female,Bachelor degree,right-handed,gWlKFhurIo8uCDRp
56,form,word,Eva,NA,NA,NA,9,box,Answer 6,NA,NA,"You and your friend are on a mountain climbing trip in Arizona. In the middle of the longest day your friend slips and gets her arm trapped in a crevice. You try to call 911 but you have no service. The sun is beating down and you are worried that you might be getting dehydrated as you unsuccessfully try to get her arm out of the rock.<br><br>In this situation, what are some things you could do?",1,NA,519976,NA,112880,0,NA,2021-08-26_21:26:53,2021-08-26_17:26:53,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=ANQ0RLFEZ17W0&assignmentId=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&a=G3AV4&tp_a=G3AV4&b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&tp_b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&c=315514&tp_c=315514,ANQ0RLFEZ17W0,30,female,Bachelor degree,right-handed,gWlKFhurIo8uCDRp
45,form,word,Andy,NA,NA,NA,8,box,Answer 1,1,NA,"Your mother just died and, without her, your father is unable to take care of himself. You can’t afford to put your father in a retirement home and your apartment has barely enough room for one person.<br><br>In this situation, what are some things you could do?",NA,NA,630829,Move into another home that can have enough room for both of us.,110340,0,NA,2021-08-26_21:26:53,2021-08-26_17:26:53,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=ANQ0RLFEZ17W0&assignmentId=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&a=G3AV4&tp_a=G3AV4&b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&tp_b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&c=315514&tp_c=315514,ANQ0RLFEZ17W0,30,female,Bachelor degree,right-handed,gWlKFhurIo8uCDRp
46,form,word,Andy,NA,NA,NA,8,box,Answer 2,1,NA,"Your mother just died and, without her, your father is unable to take care of himself. You can’t afford to put your father in a retirement home and your apartment has barely enough room for one person.<br><br>In this situation, what are some things you could do?",NA,NA,630829,Find a relative that he can stay with.,110340,0,NA,2021-08-26_21:26:53,2021-08-26_17:26:53,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=ANQ0RLFEZ17W0&assignmentId=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&a=G3AV4&tp_a=G3AV4&b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&tp_b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&c=315514&tp_c=315514,ANQ0RLFEZ17W0,30,female,Bachelor degree,right-handed,gWlKFhurIo8uCDRp
47,form,word,Andy,NA,NA,NA,8,box,Answer 3,1,NA,"Your mother just died and, without her, your father is unable to take care of himself. You can’t afford to put your father in a retirement home and your apartment has barely enough room for one person.<br><br>In this situation, what are some things you could do?",NA,NA,630829,Have him stay in my apartment despite there not being much room.,110340,0,NA,2021-08-26_21:26:53,2021-08-26_17:26:53,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=ANQ0RLFEZ17W0&assignmentId=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&a=G3AV4&tp_a=G3AV4&b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&tp_b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&c=315514&tp_c=315514,ANQ0RLFEZ17W0,30,female,Bachelor degree,right-handed,gWlKFhurIo8uCDRp
48,form,word,Andy,NA,NA,NA,8,box,Answer 4,NA,NA,"Your mother just died and, without her, your father is unable to take care of himself. You can’t afford to put your father in a retirement home and your apartment has barely enough room for one person.<br><br>In this situation, what are some things you could do?",NA,NA,630829,Let him stay in my apartment and I sleep at a friends house.,110340,0,NA,2021-08-26_21:26:53,2021-08-26_17:26:53,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=ANQ0RLFEZ17W0&assignmentId=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&a=G3AV4&tp_a=G3AV4&b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&tp_b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&c=315514&tp_c=315514,ANQ0RLFEZ17W0,30,female,Bachelor degree,right-handed,gWlKFhurIo8uCDRp
49,form,word,Andy,NA,NA,NA,8,box,Answer 5,NA,NA,"Your mother just died and, without her, your father is unable to take care of himself. You can’t afford to put your father in a retirement home and your apartment has barely enough room for one person.<br><br>In this situation, what are some things you could do?",NA,NA,630829,NA,110340,0,NA,2021-08-26_21:26:53,2021-08-26_17:26:53,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=ANQ0RLFEZ17W0&assignmentId=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&a=G3AV4&tp_a=G3AV4&b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&tp_b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&c=315514&tp_c=315514,ANQ0RLFEZ17W0,30,female,Bachelor degree,right-handed,gWlKFhurIo8uCDRp
50,form,word,Andy,NA,NA,NA,8,box,Answer 6,NA,NA,"Your mother just died and, without her, your father is unable to take care of himself. You can’t afford to put your father in a retirement home and your apartment has barely enough room for one person.<br><br>In this situation, what are some things you could do?",1,NA,630829,NA,110340,0,NA,2021-08-26_21:26:53,2021-08-26_17:26:53,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=ANQ0RLFEZ17W0&assignmentId=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&a=G3AV4&tp_a=G3AV4&b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&tp_b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&c=315514&tp_c=315514,ANQ0RLFEZ17W0,30,female,Bachelor degree,right-handed,gWlKFhurIo8uCDRp
39,form,word,Daniel,NA,NA,NA,7,box,Answer 1,1,NA,"You are the ring bearer at your sister’s wedding. 10 minutes into the ceremony, you reach into your pocket but the ring isn’t there. You realize you left it on the seat next to you in the taxi.<br><br>In this situation, what are some things you could do?",NA,NA,700188,Tell a family member and get help.,68849,0,NA,2021-08-26_21:26:53,2021-08-26_17:26:53,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=ANQ0RLFEZ17W0&assignmentId=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&a=G3AV4&tp_a=G3AV4&b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&tp_b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&c=315514&tp_c=315514,ANQ0RLFEZ17W0,30,female,Bachelor degree,right-handed,gWlKFhurIo8uCDRp
40,form,word,Daniel,NA,NA,NA,7,box,Answer 2,1,NA,"You are the ring bearer at your sister’s wedding. 10 minutes into the ceremony, you reach into your pocket but the ring isn’t there. You realize you left it on the seat next to you in the taxi.<br><br>In this situation, what are some things you could do?",NA,NA,700188,Call the taxi service and get ahold of the taxi driver.,68849,0,NA,2021-08-26_21:26:53,2021-08-26_17:26:53,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=ANQ0RLFEZ17W0&assignmentId=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&a=G3AV4&tp_a=G3AV4&b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&tp_b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&c=315514&tp_c=315514,ANQ0RLFEZ17W0,30,female,Bachelor degree,right-handed,gWlKFhurIo8uCDRp
41,form,word,Daniel,NA,NA,NA,7,box,Answer 3,1,NA,"You are the ring bearer at your sister’s wedding. 10 minutes into the ceremony, you reach into your pocket but the ring isn’t there. You realize you left it on the seat next to you in the taxi.<br><br>In this situation, what are some things you could do?",NA,NA,700188,Tell the groom and offer to buy a new ring.,68849,0,NA,2021-08-26_21:26:53,2021-08-26_17:26:53,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=ANQ0RLFEZ17W0&assignmentId=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&a=G3AV4&tp_a=G3AV4&b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&tp_b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&c=315514&tp_c=315514,ANQ0RLFEZ17W0,30,female,Bachelor degree,right-handed,gWlKFhurIo8uCDRp
42,form,word,Daniel,NA,NA,NA,7,box,Answer 4,NA,NA,"You are the ring bearer at your sister’s wedding. 10 minutes into the ceremony, you reach into your pocket but the ring isn’t there. You realize you left it on the seat next to you in the taxi.<br><br>In this situation, what are some things you could do?",NA,NA,700188,Make up a lie and say you got mugged.,68849,0,NA,2021-08-26_21:26:53,2021-08-26_17:26:53,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=ANQ0RLFEZ17W0&assignmentId=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&a=G3AV4&tp_a=G3AV4&b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&tp_b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&c=315514&tp_c=315514,ANQ0RLFEZ17W0,30,female,Bachelor degree,right-handed,gWlKFhurIo8uCDRp
43,form,word,Daniel,NA,NA,NA,7,box,Answer 5,NA,NA,"You are the ring bearer at your sister’s wedding. 10 minutes into the ceremony, you reach into your pocket but the ring isn’t there. You realize you left it on the seat next to you in the taxi.<br><br>In this situation, what are some things you could do?",NA,NA,700188,NA,68849,0,NA,2021-08-26_21:26:53,2021-08-26_17:26:53,https://www.testable.org/experiment/31/731033/start?hitId=3IZVJEBJ7DQPNBLNRK1Y1M1UKTJ6Z8&workerId=ANQ0RLFEZ17W0&assignmentId=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&a=G3AV4&tp_a=G3AV4&b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&tp_b=3VAR3R6G1T73E5OY8SSHTMM5FY18O8&c=315514&tp_c=315514,ANQ0RLFEZ17W0,30,female,Bachelor degree,right-handed,gWlKFhurIo8uCDRp
